,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
217,106,193,,JANS RoyCorendon - Circus,28,Corendon - Circus,,5,",,8:36",omloop-het-nieuwsblad/2019,,
218,107,126,,EENKHOORN PascalTeam Jumbo-Visma,22,Team Jumbo-Visma,,5,",,8:36",omloop-het-nieuwsblad/2019,,
219,108,183,,"HOFSTETTER HugoCofidis, Solutions Crédits",25,"Cofidis, Solutions Crédits",,5,",,8:36",omloop-het-nieuwsblad/2019,,
220,109,163,,KIRSCH AlexTrek - Segafredo,26,Trek - Segafredo,,5,",,8:36",omloop-het-nieuwsblad/2019,,
221,110,233,,TAMINIAUX LionelWallonie-Bruxelles,22,Wallonie-Bruxelles,,5,",,8:36",omloop-het-nieuwsblad/2019,,
222,DNF,36,,GOUGEARD AlexisAG2R La Mondiale,25,AG2R La Mondiale,,,-,omloop-het-nieuwsblad/2019,,
223,DNF,195,,MEISEN MarcelCorendon - Circus,30,Corendon - Circus,,,-,omloop-het-nieuwsblad/2019,,
224,DNF,197,,VAN TRIJP MaartenCorendon - Circus,25,Corendon - Circus,,,-,omloop-het-nieuwsblad/2019,,
225,DNF,196,,STALLAERT JoeriCorendon - Circus,28,Corendon - Circus,,,-,omloop-het-nieuwsblad/2019,,
226,DNF,77,,SCHÄR MichaelCCC Team,32,CCC Team,,,-,omloop-het-nieuwsblad/2019,,
227,DNF,73,,VAN HOOYDONCK NathanCCC Team,23,CCC Team,,,-,omloop-het-nieuwsblad/2019,,
228,DNF,74,,VENTOSO Francisco JoséCCC Team,36,CCC Team,,,-,omloop-het-nieuwsblad/2019,,
229,DNF,186,,"VANBILSEN KennethCofidis, Solutions Crédits",28,"Cofidis, Solutions Crédits",,,-,omloop-het-nieuwsblad/2019,,
230,DNF,187,,"WAEYTENS ZicoCofidis, Solutions Crédits",27,"Cofidis, Solutions Crédits",,,-,omloop-het-nieuwsblad/2019,,
231,DNF,206,,CARDIS RomainDirect Energie,26,Direct Energie,,,-,omloop-het-nieuwsblad/2019,,
232,DNF,205,,PICHOT AlexandreDirect Energie,36,Direct Energie,,,-,omloop-het-nieuwsblad/2019,,
233,DNF,91,,HOELGAARD DanielGroupama - FDJ,25,Groupama - FDJ,,,-,omloop-het-nieuwsblad/2019,,
234,DNF,107,,AFFINI EdoardoMitchelton-Scott,22,Mitchelton-Scott,,,-,omloop-het-nieuwsblad/2019,,
235,DNF,104,,HEPBURN MichaelMitchelton-Scott,27,Mitchelton-Scott,,,-,omloop-het-nieuwsblad/2019,,
236,DNF,136,,WÜRTZ SCHMIDT MadsTeam Katusha Alpecin,24,Team Katusha Alpecin,,,-,omloop-het-nieuwsblad/2019,,
237,DNF,132,,BIERMANS JentheTeam Katusha Alpecin,23,Team Katusha Alpecin,,,-,omloop-het-nieuwsblad/2019,,
238,DNF,134,,KUZNETSOV ViacheslavTeam Katusha Alpecin,29,Team Katusha Alpecin,,,-,omloop-het-nieuwsblad/2019,,
239,DNF,137,,TANFIELD HarryTeam Katusha Alpecin,24,Team Katusha Alpecin,,,-,omloop-het-nieuwsblad/2019,,
240,DNF,172,,FERRARI RobertoUAE Team Emirates,35,UAE Team Emirates,,,-,omloop-het-nieuwsblad/2019,,
241,DNF,173,,MARCATO MarcoUAE Team Emirates,35,UAE Team Emirates,,,-,omloop-het-nieuwsblad/2019,,
242,DNF,174,,MOLANO Juan SebastiánUAE Team Emirates,24,UAE Team Emirates,,,-,omloop-het-nieuwsblad/2019,,
243,DNF,175,,BYSTRØM Sven ErikUAE Team Emirates,27,UAE Team Emirates,,,-,omloop-het-nieuwsblad/2019,,
244,DNF,176,,SUTHERLAND RoryUAE Team Emirates,37,UAE Team Emirates,,,-,omloop-het-nieuwsblad/2019,,
245,DNF,166,,FRAME AlexTrek - Segafredo,25,Trek - Segafredo,,,-,omloop-het-nieuwsblad/2019,,
246,DNF,167,,BEPPU FumiyukiTrek - Segafredo,35,Trek - Segafredo,,,-,omloop-het-nieuwsblad/2019,,
247,DNF,4,,NIZZOLO GiacomoTeam Dimension Data,30,Team Dimension Data,,,-,omloop-het-nieuwsblad/2019,,
248,DNF,7,,BAK Lars YttingTeam Dimension Data,39,Team Dimension Data,,,-,omloop-het-nieuwsblad/2019,,
249,DNF,6,,VENTER JacoTeam Dimension Data,32,Team Dimension Data,,,-,omloop-het-nieuwsblad/2019,,
250,DNF,2,,VERMOTE JulienTeam Dimension Data,29,Team Dimension Data,,,-,omloop-het-nieuwsblad/2019,,
251,DNF,5,,TILLER RasmusTeam Dimension Data,22,Team Dimension Data,,,-,omloop-het-nieuwsblad/2019,,
252,DNF,14,,KEISSE IljoDeceuninck - Quick Step,36,Deceuninck - Quick Step,,,-,omloop-het-nieuwsblad/2019,,
253,DNF,16,,SÉNÉCHAL FlorianDeceuninck - Quick Step,25,Deceuninck - Quick Step,,,-,omloop-het-nieuwsblad/2019,,
254,DNF,154,,FRÖHLINGER JohannesTeam Sunweb,33,Team Sunweb,,,-,omloop-het-nieuwsblad/2019,,
255,DNF,152,,CURVERS RoyTeam Sunweb,39,Team Sunweb,,,-,omloop-het-nieuwsblad/2019,,
256,DNF,153,,KRAGH ANDERSEN AsbjørnTeam Sunweb,26,Team Sunweb,,,-,omloop-het-nieuwsblad/2019,,
257,DNF,151,,BAKELANTS JanTeam Sunweb,33,Team Sunweb,,,-,omloop-het-nieuwsblad/2019,,
258,DNF,41,,BALLERINI DavideAstana Pro Team,24,Astana Pro Team,,,-,omloop-het-nieuwsblad/2019,,
259,DNF,44,,GIDICH YevgeniyAstana Pro Team,22,Astana Pro Team,,,-,omloop-het-nieuwsblad/2019,,
260,DNF,42,,BIZHIGITOV ZhandosAstana Pro Team,27,Astana Pro Team,,,-,omloop-het-nieuwsblad/2019,,
261,DNF,65,,SAGAN JurajBORA - hansgrohe,30,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2019,,
262,DNF,66,,SCHWARZMANN MichaelBORA - hansgrohe,28,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2019,,
263,DNF,61,,ACKERMANN PascalBORA - hansgrohe,25,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2019,,
264,DNF,67,,SELIG RüdigerBORA - hansgrohe,30,BORA - hansgrohe,,,-,omloop-het-nieuwsblad/2019,,
265,DNF,146,,BASSO LeonardoTeam Sky,25,Team Sky,,,-,omloop-het-nieuwsblad/2019,,
266,DNF,144,,LAWLESS ChrisTeam Sky,23,Team Sky,,,-,omloop-het-nieuwsblad/2019,,
267,DNF,227,,WARLOP JordiSport Vlaanderen - Baloise,22,Sport Vlaanderen - Baloise,,,-,omloop-het-nieuwsblad/2019,,
268,DNF,221,,ALLEGAERT PietSport Vlaanderen - Baloise,24,Sport Vlaanderen - Baloise,,,-,omloop-het-nieuwsblad/2019,,
269,DNF,235,,WIRTGEN TomWallonie-Bruxelles,22,Wallonie-Bruxelles,,,-,omloop-het-nieuwsblad/2019,,
270,DNF,246,,KREDER WesleyWanty - Gobert Cycling Team,28,Wanty - Gobert Cycling Team,,,-,omloop-het-nieuwsblad/2019,,
271,DNF,245,,BAUGNIES JérômeWanty - Gobert Cycling Team,31,Wanty - Gobert Cycling Team,,,-,omloop-het-nieuwsblad/2019,,
272,DNF,116,,SEPÚLVEDA EduardoMovistar Team,27,Movistar Team,,,-,omloop-het-nieuwsblad/2019,,
273,DNF,114,,ERVITI ImanolMovistar Team,35,Movistar Team,,,-,omloop-het-nieuwsblad/2019,,
274,DNF,117,,PEDRERO AntonioMovistar Team,27,Movistar Team,,,-,omloop-het-nieuwsblad/2019,,
275,DNF,21,,BENOOT TiesjLotto Soudal,24,Lotto Soudal,,,-,omloop-het-nieuwsblad/2019,,
276,DNF,26,,VAN GOETHEM BrianLotto Soudal,27,Lotto Soudal,,,-,omloop-het-nieuwsblad/2019,,
277,DNF,23,,FRISON FrederikLotto Soudal,26,Lotto Soudal,,,-,omloop-het-nieuwsblad/2019,,
278,DNF,25,,MAES NikolasLotto Soudal,32,Lotto Soudal,,,-,omloop-het-nieuwsblad/2019,,
279,DNF,213,,DE WITTE MathiasRoompot - Charles,25,Roompot - Charles,,,-,omloop-het-nieuwsblad/2019,,
280,DNF,215,,REINDERS ElmarRoompot - Charles,26,Roompot - Charles,,,-,omloop-het-nieuwsblad/2019,,
281,DNF,212,,ASSELMAN JesperRoompot - Charles,28,Roompot - Charles,,,-,omloop-het-nieuwsblad/2019,,
282,DNF,214,,STEELS StijnRoompot - Charles,29,Roompot - Charles,,,-,omloop-het-nieuwsblad/2019,,
283,DNF,57,,AGNOLI ValerioBahrain Merida,34,Bahrain Merida,,,-,omloop-het-nieuwsblad/2019,,
284,DNF,82,,DOCKER MitchellEF Education First,32,EF Education First,,,-,omloop-het-nieuwsblad/2019,,
285,,,,,,,,,,strade-bianche/2019,,
286,1,62,,ALAPHILIPPE JulianDeceuninck - Quick Step,26,Deceuninck - Quick Step,300,225,4:47:14,strade-bianche/2019,,
287,2,21,,FUGLSANG JakobAstana Pro Team,33,Astana Pro Team,250,150,0:020:02,strade-bianche/2019,,
288,3,141,,VAN AERT WoutTeam Jumbo-Visma,24,Team Jumbo-Visma,215,110,0:270:27,strade-bianche/2019,,
289,4,61,,ŠTYBAR ZdeněkDeceuninck - Quick Step,33,Deceuninck - Quick Step,175,90,1:001:00,strade-bianche/2019,,
290,5,1,,BENOOT TiesjLotto Soudal,24,Lotto Soudal,120,80,",,1:00",strade-bianche/2019,,
291,6,51,,VAN AVERMAET GregCCC Team,33,CCC Team,115,70,1:011:01,strade-bianche/2019,,
292,7,27,,LUTSENKO AlexeyAstana Pro Team,26,Astana Pro Team,95,60,1:041:04,strade-bianche/2019,,
293,8,73,,CLARKE SimonEF Education First,32,EF Education First,75,50,1:081:08,strade-bianche/2019,,
294,9,197,,SKUJIŅŠ TomsTrek - Segafredo,27,Trek - Segafredo,60,46,1:121:12,strade-bianche/2019,,
295,10,7,,WELLENS TimLotto Soudal,27,Lotto Soudal,50,42,1:211:21,strade-bianche/2019,,
296,11,65,,LAMPAERT YvesDeceuninck - Quick Step,27,Deceuninck - Quick Step,40,38,1:281:28,strade-bianche/2019,,
297,12,161,,THOMAS GeraintTeam Sky,32,Team Sky,35,34,2:412:41,strade-bianche/2019,,
298,13,66,,SERRY PieterDeceuninck - Quick Step,30,Deceuninck - Quick Step,30,30,",,2:41",strade-bianche/2019,,
299,14,14,,DILLIER SilvanAG2R La Mondiale,28,AG2R La Mondiale,25,26,2:422:42,strade-bianche/2019,,
300,15,81,,KÜNG StefanGroupama - FDJ,25,Groupama - FDJ,20,22,2:442:44,strade-bianche/2019,,
301,16,123,,CANOLA MarcoNippo Vini Fantini Faizanè,30,Nippo Vini Fantini Faizanè,20,20,",,2:44",strade-bianche/2019,,
302,17,186,,OOMEN SamTeam Sunweb,23,Team Sunweb,20,18,",,2:44",strade-bianche/2019,,
303,18,93,,DURBRIDGE LukeMitchelton-Scott,27,Mitchelton-Scott,20,17,2:472:47,strade-bianche/2019,,
304,19,94,,JUUL-JENSEN ChristopherMitchelton-Scott,29,Mitchelton-Scott,20,16,2:482:48,strade-bianche/2019,,
305,20,131,,KREUZIGER RomanTeam Dimension Data,32,Team Dimension Data,20,15,",,2:48",strade-bianche/2019,,
306,21,92,,BOOKWALTER BrentMitchelton-Scott,35,Mitchelton-Scott,12,14,",,2:48",strade-bianche/2019,,
307,22,154,,GUERREIRO RubenTeam Katusha Alpecin,24,Team Katusha Alpecin,12,13,2:562:56,strade-bianche/2019,,
308,23,22,,BALLERINI DavideAstana Pro Team,24,Astana Pro Team,12,12,2:572:57,strade-bianche/2019,,
309,24,167,,ROSA DiegoTeam Sky,29,Team Sky,12,11,3:003:00,strade-bianche/2019,,
310,25,102,,OLIVEIRA NelsonMovistar Team,30,Movistar Team,12,10,3:063:06,strade-bianche/2019,,
311,26,156,,KUZNETSOV ViacheslavTeam Katusha Alpecin,29,Team Katusha Alpecin,12,9,3:093:09,strade-bianche/2019,,
312,27,86,,SEIGLE RomainGroupama - FDJ,24,Groupama - FDJ,12,8,3:173:17,strade-bianche/2019,,
313,28,166,,PUCCIO SalvatoreTeam Sky,29,Team Sky,12,7,6:546:54,strade-bianche/2019,,
314,29,47,,SCHACHMANN MaximilianBORA - hansgrohe,25,BORA - hansgrohe,12,6,",,6:54",strade-bianche/2019,,
315,30,207,,POGAČAR TadejUAE Team Emirates,20,UAE Team Emirates,12,5,8:048:04,strade-bianche/2019,,
316,31,31,,NIBALI VincenzoBahrain Merida,34,Bahrain Merida,5,5,8:578:57,strade-bianche/2019,,
317,32,187,,POWER RobertTeam Sunweb,23,Team Sunweb,5,5,",,8:57",strade-bianche/2019,,
318,33,54,,VAN HOOYDONCK NathanCCC Team,23,CCC Team,5,5,9:179:17,strade-bianche/2019,,
319,34,53,,SCHÄR MichaelCCC Team,32,CCC Team,5,5,",,9:17",strade-bianche/2019,,
320,35,16,,JAUREGUI QuentinAG2R La Mondiale,24,AG2R La Mondiale,5,5,",,9:17",strade-bianche/2019,,
321,36,133,,KING BenTeam Dimension Data,29,Team Dimension Data,5,5,",,9:17",strade-bianche/2019,,
322,37,37,,TRATNIK JanBahrain Merida,29,Bahrain Merida,5,5,",,9:17",strade-bianche/2019,,
323,38,115,,SCHÖNBERGER SebastianNeri Sottoli - Selle Italia - KTM,24,Neri Sottoli - Selle Italia - KTM,5,5,",,9:17",strade-bianche/2019,,
324,39,36,,PIBERNIK LukaBahrain Merida,25,Bahrain Merida,5,5,",,9:17",strade-bianche/2019,,
325,40,35,,PERNSTEINER HermannBahrain Merida,28,Bahrain Merida,5,5,",,9:17",strade-bianche/2019,,
326,41,116,,VELASCO SimoneNeri Sottoli - Selle Italia - KTM,23,Neri Sottoli - Selle Italia - KTM,5,5,",,9:17",strade-bianche/2019,,
327,42,142,,DE TIER FlorisTeam Jumbo-Visma,27,Team Jumbo-Visma,5,5,",,9:17",strade-bianche/2019,,
328,43,41,,MAJKA RafałBORA - hansgrohe,29,BORA - hansgrohe,5,5,",,9:17",strade-bianche/2019,,
329,44,205,,PETILLI SimoneUAE Team Emirates,25,UAE Team Emirates,5,5,",,9:17",strade-bianche/2019,,
330,45,136,,VALGREN MichaelTeam Dimension Data,27,Team Dimension Data,5,5,9:249:24,strade-bianche/2019,,
331,46,64,,DEVENYNS DriesDeceuninck - Quick Step,35,Deceuninck - Quick Step,5,5,",,9:24",strade-bianche/2019,,
332,47,151,,BATTAGLIN EnricoTeam Katusha Alpecin,29,Team Katusha Alpecin,5,5,",,9:24",strade-bianche/2019,,
333,48,185,,HINDLEY JaiTeam Sunweb,22,Team Sunweb,5,5,",,9:24",strade-bianche/2019,,
334,49,97,,STANNARD RobertMitchelton-Scott,20,Mitchelton-Scott,5,5,",,9:24",strade-bianche/2019,,
335,50,3,,KEUKELEIRE JensLotto Soudal,30,Lotto Soudal,5,5,9:269:26,strade-bianche/2019,,
336,51,25,,CATALDO DarioAstana Pro Team,33,Astana Pro Team,2,5,",,9:26",strade-bianche/2019,,
337,52,177,,TURGIS JimmyVital Concept - B&B Hotels,27,Vital Concept - B&B Hotels,2,5,9:309:30,strade-bianche/2019,,
338,53,57,,WIŚNIOWSKI ŁukaszCCC Team,27,CCC Team,2,5,",,9:30",strade-bianche/2019,,
339,54,164,,GOŁAŚ MichałTeam Sky,34,Team Sky,2,5,",,9:30",strade-bianche/2019,,
340,55,42,,BENEDETTI CesareBORA - hansgrohe,31,BORA - hansgrohe,2,5,",,9:30",strade-bianche/2019,,
341,56,104,,SEPÚLVEDA EduardoMovistar Team,27,Movistar Team,1,5,9:449:44,strade-bianche/2019,,
342,57,83,,DUCHESNE AntoineGroupama - FDJ,27,Groupama - FDJ,1,5,9:469:46,strade-bianche/2019,,
343,58,165,,MOSCON GianniTeam Sky,24,Team Sky,1,5,9:579:57,strade-bianche/2019,,
344,59,12,,BIDARD FrançoisAG2R La Mondiale,26,AG2R La Mondiale,1,5,",,9:57",strade-bianche/2019,,
345,60,67,,VAKOČ PetrDeceuninck - Quick Step,26,Deceuninck - Quick Step,1,5,12:0512:05,strade-bianche/2019,,
346,61,72,,CAICEDO Jonathan KleverEF Education First,25,EF Education First,,5,12:2412:24,strade-bianche/2019,,
347,62,107,,CARAPAZ RichardMovistar Team,25,Movistar Team,,5,",,12:24",strade-bianche/2019,,
348,63,56,,VAN KEIRSBULCK GuillaumeCCC Team,28,CCC Team,,5,12:2712:27,strade-bianche/2019,,
349,64,105,,PRADES EduardMovistar Team,31,Movistar Team,,5,",,12:27",strade-bianche/2019,,
350,65,163,,DOULL OwainTeam Sky,25,Team Sky,,5,",,12:27",strade-bianche/2019,,
351,66,11,,GASTAUER BenAG2R La Mondiale,31,AG2R La Mondiale,,5,",,12:27",strade-bianche/2019,,
352,67,146,,VAN DER HOORN TacoTeam Jumbo-Visma,25,Team Jumbo-Visma,,5,",,12:27",strade-bianche/2019,,
353,68,132,,JANSE VAN RENSBURG ReinardtTeam Dimension Data,30,Team Dimension Data,,5,",,12:27",strade-bianche/2019,,
354,69,55,,VAN HOECKE GijsCCC Team,27,CCC Team,,5,",,12:27",strade-bianche/2019,,
355,70,4,,MARCZYŃSKI TomaszLotto Soudal,35,Lotto Soudal,,5,",,12:27",strade-bianche/2019,,
356,71,157,,STRAKHOV DmitryTeam Katusha Alpecin,23,Team Katusha Alpecin,,5,12:3212:32,strade-bianche/2019,,
357,72,75,,KANGERT TanelEF Education First,31,EF Education First,,5,",,12:32",strade-bianche/2019,,
358,73,183,,HIRSCHI MarcTeam Sunweb,20,Team Sunweb,,5,",,12:32",strade-bianche/2019,,
359,74,44,,GATTO OscarBORA - hansgrohe,34,BORA - hansgrohe,,5,12:4312:43,strade-bianche/2019,,
360,75,135,,TILLER RasmusTeam Dimension Data,22,Team Dimension Data,,5,12:4712:47,strade-bianche/2019,,
361,76,191,,MOLLEMA BaukeTrek - Segafredo,32,Trek - Segafredo,,5,12:4912:49,strade-bianche/2019,,
362,77,13,,DENZ NicoAG2R La Mondiale,25,AG2R La Mondiale,,5,12:5712:57,strade-bianche/2019,,
363,78,71,,BETTIOL AlbertoEF Education First,25,EF Education First,,5,22:5422:54,strade-bianche/2019,,
364,79,155,,HAAS NathanTeam Katusha Alpecin,29,Team Katusha Alpecin,,5,",,22:54",strade-bianche/2019,,
365,80,124,,CIMA DamianoNippo Vini Fantini Faizanè,25,Nippo Vini Fantini Faizanè,,5,",,22:54",strade-bianche/2019,,
366,81,95,,SCHULTZ NickMitchelton-Scott,24,Mitchelton-Scott,,5,",,22:54",strade-bianche/2019,,
367,82,33,,GAROSIO AndreaBahrain Merida,25,Bahrain Merida,,5,",,22:54",strade-bianche/2019,,
368,83,103,,BETANCUR CarlosMovistar Team,29,Movistar Team,,5,22:5722:57,strade-bianche/2019,,
369,OTL,127,,LONARDI GiovanniNippo Vini Fantini Faizanè,22,Nippo Vini Fantini Faizanè,,,-,strade-bianche/2019,,
370,OTL,113,,RAGGIO LucaNeri Sottoli - Selle Italia - KTM,23,Neri Sottoli - Selle Italia - KTM,,,-,strade-bianche/2019,,
371,OTL,91,,AFFINI EdoardoMitchelton-Scott,22,Mitchelton-Scott,,,-,strade-bianche/2019,,
372,OTL,204,,LAENGEN Vegard StakeUAE Team Emirates,30,UAE Team Emirates,,,-,strade-bianche/2019,,
373,OTL,195,,IRIZAR MarkelTrek - Segafredo,39,Trek - Segafredo,,,-,strade-bianche/2019,,
374,OTL,192,,CONCI NicolaTrek - Segafredo,22,Trek - Segafredo,,,-,strade-bianche/2019,,
375,OTL,196,,BEPPU FumiyukiTrek - Segafredo,35,Trek - Segafredo,,,-,strade-bianche/2019,,
376,OTL,137,,VENTER JacoTeam Dimension Data,32,Team Dimension Data,,,-,strade-bianche/2019,,
377,OTL,63,,CAPECCHI ErosDeceuninck - Quick Step,32,Deceuninck - Quick Step,,,-,strade-bianche/2019,,
378,OTL,144,,HOFSTEDE LennardTeam Jumbo-Visma,24,Team Jumbo-Visma,,,-,strade-bianche/2019,,
379,OTL,181,,ROCHE NicolasTeam Sunweb,34,Team Sunweb,,,-,strade-bianche/2019,,
380,OTL,182,,HAMILTON ChrisTeam Sunweb,23,Team Sunweb,,,-,strade-bianche/2019,,
381,OTL,26,,GRUZDEV DmitriyAstana Pro Team,32,Astana Pro Team,,,-,strade-bianche/2019,,
382,OTL,23,,BIZHIGITOV ZhandosAstana Pro Team,27,Astana Pro Team,,,-,strade-bianche/2019,,
383,OTL,5,,NAESEN LawrenceLotto Soudal,26,Lotto Soudal,,,-,strade-bianche/2019,,
384,OTL,32,,BOLE GregaBahrain Merida,33,Bahrain Merida,,,-,strade-bianche/2019,,
385,OTL,77,,MORTON LachlanEF Education First,27,EF Education First,,,-,strade-bianche/2019,,
386,OTL,74,,OWEN LoganEF Education First,23,EF Education First,,,-,strade-bianche/2019,,
387,DNF,15,,GENIEZ AlexandreAG2R La Mondiale,30,AG2R La Mondiale,,,-,strade-bianche/2019,,
388,DNF,17,,PETERS NansAG2R La Mondiale,24,AG2R La Mondiale,,,-,strade-bianche/2019,,
389,DNF,52,,ČERNÝ JosefCCC Team,25,CCC Team,,,-,strade-bianche/2019,,
390,DNF,126,,LOBATO Juan JoséNippo Vini Fantini Faizanè,30,Nippo Vini Fantini Faizanè,,,-,strade-bianche/2019,,
391,DNF,121,,MOSER MorenoNippo Vini Fantini Faizanè,28,Nippo Vini Fantini Faizanè,,,-,strade-bianche/2019,,
392,DNF,125,,HATSUYAMA ShoNippo Vini Fantini Faizanè,30,Nippo Vini Fantini Faizanè,,,-,strade-bianche/2019,,
393,DNF,122,,BAGIOLI NicolaNippo Vini Fantini Faizanè,24,Nippo Vini Fantini Faizanè,,,-,strade-bianche/2019,,
394,DNF,112,,BERTAZZO LiamNeri Sottoli - Selle Italia - KTM,27,Neri Sottoli - Selle Italia - KTM,,,-,strade-bianche/2019,,
395,DNF,111,,VISCONTI GiovanniNeri Sottoli - Selle Italia - KTM,36,Neri Sottoli - Selle Italia - KTM,,,-,strade-bianche/2019,,
396,DNF,117,,FONZI GiuseppeNeri Sottoli - Selle Italia - KTM,27,Neri Sottoli - Selle Italia - KTM,,,-,strade-bianche/2019,,
397,DNF,114,,PACIONI LucaNeri Sottoli - Selle Italia - KTM,25,Neri Sottoli - Selle Italia - KTM,,,-,strade-bianche/2019,,
398,DNF,84,,LUDVIGSSON TobiasGroupama - FDJ,28,Groupama - FDJ,,,-,strade-bianche/2019,,
399,DNF,87,,VINCENT LéoGroupama - FDJ,23,Groupama - FDJ,,,-,strade-bianche/2019,,
400,DNF,85,,LADAGNOUS MatthieuGroupama - FDJ,34,Groupama - FDJ,,,-,strade-bianche/2019,,
401,DNF,82,,ARMIRAIL BrunoGroupama - FDJ,24,Groupama - FDJ,,,-,strade-bianche/2019,,
402,DNF,96,,SCOTSON CallumMitchelton-Scott,22,Mitchelton-Scott,,,-,strade-bianche/2019,,
403,DNF,152,,CRAS SteffTeam Katusha Alpecin,23,Team Katusha Alpecin,,,-,strade-bianche/2019,,
404,DNF,153,,BOSWELL IanTeam Katusha Alpecin,28,Team Katusha Alpecin,,,-,strade-bianche/2019,,
405,DNF,203,,FERRARI RobertoUAE Team Emirates,36,UAE Team Emirates,,,-,strade-bianche/2019,,
406,DNF,202,,COSTA RuiUAE Team Emirates,32,UAE Team Emirates,,,-,strade-bianche/2019,,
407,DNF,201,,GAVIRIA FernandoUAE Team Emirates,24,UAE Team Emirates,,,-,strade-bianche/2019,,
408,DNF,206,,PHILIPSEN JasperUAE Team Emirates,21,UAE Team Emirates,,,-,strade-bianche/2019,,
409,DNF,194,,MOSCHETTI MatteoTrek - Segafredo,22,Trek - Segafredo,,,-,strade-bianche/2019,,
410,DNF,193,,FELLINE FabioTrek - Segafredo,28,Trek - Segafredo,,,-,strade-bianche/2019,,
411,DNF,134,,MÄDER GinoTeam Dimension Data,22,Team Dimension Data,,,-,strade-bianche/2019,,
412,DNF,147,,VAN POPPEL DannyTeam Jumbo-Visma,25,Team Jumbo-Visma,,,-,strade-bianche/2019,,
413,DNF,145,,TOLHOEK AntwanTeam Jumbo-Visma,24,Team Jumbo-Visma,,,-,strade-bianche/2019,,
414,DNF,143,,POWLESS NeilsonTeam Jumbo-Visma,22,Team Jumbo-Visma,,,-,strade-bianche/2019,,
415,DNF,184,,KRAGH ANDERSEN AsbjørnTeam Sunweb,26,Team Sunweb,,,-,strade-bianche/2019,,
416,DNF,24,,BOARO ManueleAstana Pro Team,31,Astana Pro Team,,,-,strade-bianche/2019,,
417,DNF,43,,BODNAR MaciejBORA - hansgrohe,34,BORA - hansgrohe,,,-,strade-bianche/2019,,
418,DNF,46,,OSS DanielBORA - hansgrohe,32,BORA - hansgrohe,,,-,strade-bianche/2019,,
419,DNF,45,,MÜHLBERGER GregorBORA - hansgrohe,24,BORA - hansgrohe,,,-,strade-bianche/2019,,
420,DNF,162,,BASSO LeonardoTeam Sky,25,Team Sky,,,-,strade-bianche/2019,,
421,DNF,106,,ROJAS José JoaquínMovistar Team,33,Movistar Team,,,-,strade-bianche/2019,,
422,DNF,101,,BARBERO CarlosMovistar Team,27,Movistar Team,,,-,strade-bianche/2019,,
423,DNF,2,,HAGEN Carl FredrikLotto Soudal,27,Lotto Soudal,,,-,strade-bianche/2019,,
424,DNF,6,,VAN DER SANDE ToshLotto Soudal,28,Lotto Soudal,,,-,strade-bianche/2019,,
425,DNF,34,,NIBALI AntonioBahrain Merida,26,Bahrain Merida,,,-,strade-bianche/2019,,
426,DNF,76,,BENNETT SeanEF Education First,22,EF Education First,,,-,strade-bianche/2019,,
427,DNF,173,,DE BACKER BertVital Concept - B&B Hotels,34,Vital Concept - B&B Hotels,,,-,strade-bianche/2019,,
428,DNF,176,,MOTTIER JustinVital Concept - B&B Hotels,25,Vital Concept - B&B Hotels,,,-,strade-bianche/2019,,
429,DNF,172,,CAM MaximeVital Concept - B&B Hotels,26,Vital Concept - B&B Hotels,,,-,strade-bianche/2019,,
430,DNF,175,,LAMMERTINK StevenVital Concept - B&B Hotels,25,Vital Concept - B&B Hotels,,,-,strade-bianche/2019,,
431,DNF,171,,BAGOT YoannVital Concept - B&B Hotels,31,Vital Concept - B&B Hotels,,,-,strade-bianche/2019,,
432,DNF,174,,ERMENAULT CorentinVital Concept - B&B Hotels,23,Vital Concept - B&B Hotels,,,-,strade-bianche/2019,,
433,,,,,,,,,,milano-sanremo/2019,,
434,1,81,,ALAPHILIPPE JulianDeceuninck - Quick Step,26,Deceuninck - Quick Step,500,275,6:40:14,milano-sanremo/2019,,
435,2,14,,NAESEN OliverAG2R La Mondiale,28,AG2R La Mondiale,400,200,",,0:00",milano-sanremo/2019,,
436,3,211,,KWIATKOWSKI MichałTeam Sky,28,Team Sky,325,150,",,0:00",milano-sanremo/2019,,
437,4,51,,SAGAN PeterBORA - hansgrohe,29,BORA - hansgrohe,275,120,",,0:00",milano-sanremo/2019,,
438,5,5,,MOHORIČ MatejBahrain Merida,24,Bahrain Merida,225,100,",,0:00",milano-sanremo/2019,,
439,6,185,,VAN AERT WoutTeam Jumbo-Visma,24,Team Jumbo-Visma,175,90,",,0:00",milano-sanremo/2019,,
440,7,151,,VALVERDE AlejandroMovistar Team,38,Movistar Team,150,80,",,0:00",milano-sanremo/2019,,
441,8,1,,NIBALI VincenzoBahrain Merida,34,Bahrain Merida,125,70,",,0:00",milano-sanremo/2019,,
442,9,101,,CLARKE SimonEF Education First,32,EF Education First,100,60,",,0:00",milano-sanremo/2019,,
443,10,141,,TRENTIN MatteoMitchelton-Scott,29,Mitchelton-Scott,85,50,",,0:00",milano-sanremo/2019,,
444,11,223,,DUMOULIN TomTeam Sunweb,28,Team Sunweb,70,46,0:030:03,milano-sanremo/2019,,
