,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
377,filippo  baroncini ,trek - segafredo,trek-segafredo-2023,italy,1.88,74.0,massa lombarda,filippo-baroncini,22.0,4.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,60.0,59.375,0.0,0.0,0.0588235294117647,3.5294117647058822,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,,,,,,,,,,17.0,0.0,0.0,1.0,60.0,42.0,0.0,0.0,0.0588235294117647,3.5294117647058822,11.0,0.4782608695652174,1
378,otto  vergaerde ,trek - segafredo,trek-segafredo-2023,belgium,1.8,74.0,melle,otto-vergaerde,28.0,40.0,0.0,0.0,0.0,46.0,85.29032258064517,0.0,0.0,0.0,1.15,63.0,0.0,0.0,0.0,61.0,106.3877551020408,0.0,0.0,0.0,0.9682539682539684,6.0,0.0,0.0,0.0,0.0,130.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,8.333333333333334,61.0,0.0,0.0,0.0,107.0,78.45,0.0,0.0,0.0,1.7540983606557377,21.0,0.1926605504587156,2
379,mathias  vacek ,trek - segafredo,trek-segafredo-2023,czech republic,1.88,74.0,beroun,mathias-vacek,20.0,8.0,1.0,1.0,1.0,50.0,54.57142857142857,0.125,0.125,0.125,6.25,15.0,0.0,1.0,3.0,104.0,48.7,0.0,0.0666666666666666,0.2,6.933333333333334,2.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,17.0,0.0,1.0,3.0,104.0,49.54545454545455,0.0,0.0588235294117647,0.1764705882352941,6.117647058823529,6.0,0.24,1
380,daan  hoole ,trek - segafredo,trek-segafredo-2023,netherlands,1.98,82.0,zuidland,daan-hoole,24.0,24.0,0.0,0.0,0.0,25.0,81.23809523809524,0.0,0.0,0.0,1.0416666666666667,27.0,0.0,0.0,1.0,50.0,66.92307692307692,0.0,0.0,0.037037037037037,1.851851851851852,4.0,0.0,0.0,2.0,15.0,16.5,0.0,0.0,0.5,3.75,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,1.0,75.0,68.08,0.0,0.0,0.025,1.875,15.0,0.2631578947368421,1
381,thibau  nys ,trek - segafredo,trek-segafredo-2023,belgium,1.76,64.0,bonheiden,thibau-nys,20.0,6.0,0.0,1.0,1.0,63.0,12.75,0.0,0.1666666666666666,0.1666666666666666,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,1.0,63.0,12.75,0.0,0.1666666666666666,0.1666666666666666,10.5,2.0,0.25,1
382,asbjørn  hellemose ,trek - segafredo,trek-segafredo-2023,denmark,1.92,65.0,galten,asbjorn-hellemose,24.0,9.0,0.0,0.0,0.0,5.0,63.11111111111112,0.0,0.0,0.0,0.5555555555555556,15.0,0.0,0.0,0.0,5.0,56.61538461538461,0.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,10.0,61.81818181818182,0.0,0.0,0.0,0.7692307692307693,1.0,0.0416666666666666,1
383,marc  brustenga ,trek - segafredo,trek-segafredo-2023,spain,1.9,78.0,santa eulàlia de ronçana,marc-brustenga-masague,23.0,17.0,0.0,0.0,1.0,6.0,71.0,0.0,0.0,0.0588235294117647,0.3529411764705882,19.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.75,12.0,0.0,0.0,0.0,5.0,96.0,0.0,0.0,0.0,0.4166666666666667,9.0,0.2368421052631578,1
384,greg van avermaet ,ag2r citroën team,ag2r-citroen-team-2023,belgium,1.81,74.0,lokeren,greg-van-avermaet,37.0,55.0,0.0,2.0,6.0,574.0,37.92727272727273,0.0,0.0363636363636363,0.109090909090909,10.436363636363636,119.0,1.0,10.0,33.0,2078.0,42.71551724137931,0.0084033613445378,0.0840336134453781,0.2773109243697479,17.462184873949578,13.0,0.0,0.0,0.0,0.0,71.53846153846153,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,285.0,0.0,0.0,0.0909090909090909,25.90909090909091,67.0,1.0,8.0,22.0,2261.0,22.107692307692307,0.0149253731343283,0.1194029850746268,0.3283582089552239,33.74626865671642,2.0,0.0106951871657754,0
385,oliver  naesen ,ag2r citroën team,ag2r-citroen-team-2023,belgium,1.84,74.0,oostende,oliver-naesen,32.0,77.0,0.0,2.0,11.0,707.0,39.602739726027394,0.0,0.0259740259740259,0.1428571428571428,9.181818181818182,113.0,1.0,4.0,18.0,1092.0,52.60747663551402,0.0088495575221238,0.0353982300884955,0.1592920353982301,9.663716814159292,12.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,340.0,0.0,0.1,0.1,34.0,69.0,0.0,4.0,16.0,1537.0,25.467741935483872,0.0,0.0579710144927536,0.2318840579710145,22.27536231884058,8.0,0.0396039603960396,2
386,benoît  cosnefroy ,ag2r citroën team,ag2r-citroen-team-2023,france,1.79,65.0,cherbourg-en-cotentin,benoit-cosnefroy,27.0,39.0,0.0,1.0,1.0,97.0,111.6923076923077,0.0,0.0256410256410256,0.0256410256410256,2.4871794871794872,137.0,4.0,10.0,19.0,1841.0,73.39097744360902,0.0291970802919708,0.072992700729927,0.1386861313868613,13.437956204379562,13.0,0.0,0.0,0.0,0.0,100.3076923076923,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,12.272727272727272,50.0,4.0,11.0,19.0,1936.0,24.354166666666668,0.08,0.22,0.38,38.72,2.0,0.0105820105820105,0
387,ben  o'connor ,ag2r citroën team,ag2r-citroen-team-2023,australia,1.88,67.0,subiaco,ben-o-connor,27.0,41.0,0.0,0.0,0.0,0.0,68.34146341463415,0.0,0.0,0.0,0.0,141.0,4.0,8.0,23.0,678.0,38.54744525547445,0.0283687943262411,0.0567375886524822,0.1631205673758865,4.808510638297872,17.0,0.0,0.0,1.0,5.0,37.375,0.0,0.0,0.0588235294117647,0.2941176470588235,16.0,0.0,1.0,8.0,1353.0,0.0,0.0625,0.5,84.5625,8.0,1.0,1.0,3.0,146.0,42.16666666666666,0.125,0.125,0.375,18.25,3.0,0.0150753768844221,0
388,marc  sarreau ,ag2r citroën team,ag2r-citroen-team-2023,france,1.82,76.0,vierzon,marc-sarreau,29.0,40.0,1.0,4.0,16.0,513.0,26.51515151515152,0.025,0.1,0.4,12.825,44.0,0.0,1.0,5.0,143.0,96.725,0.0,0.0227272727272727,0.1136363636363636,3.25,5.0,0.0,0.0,0.0,0.0,107.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,8.0,36.0,1.0,5.0,14.0,581.0,27.04,0.0277777777777777,0.1388888888888889,0.3888888888888889,16.13888888888889,11.0,0.1235955056179775,2
389,andrea  vendrame ,ag2r citroën team,ag2r-citroen-team-2023,italy,1.68,60.0,conegliano,andrea-vendrame,28.0,39.0,0.0,0.0,6.0,144.0,46.45945945945946,0.0,0.0,0.1538461538461538,3.692307692307693,116.0,1.0,6.0,27.0,992.0,48.252252252252255,0.0086206896551724,0.0517241379310344,0.2327586206896551,8.551724137931034,15.0,0.0,0.0,0.0,0.0,77.93333333333334,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,9.444444444444445,42.0,0.0,3.0,14.0,805.0,24.43243243243243,0.0,0.0714285714285714,0.3333333333333333,19.166666666666668,5.0,0.0294117647058823,2
390,mikaël  cherel ,ag2r citroën team,ag2r-citroen-team-2023,france,1.86,65.0,saint-hilaire-du-harcouët,mikael-cherel,36.0,33.0,0.0,0.0,0.0,1.0,70.75757575757575,0.0,0.0,0.0,0.0303030303030303,117.0,0.0,0.0,0.0,71.0,55.0,0.0,0.0,0.0,0.6068376068376068,10.0,0.0,0.0,0.0,0.0,135.1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,26.875,32.0,0.0,0.0,0.0,68.0,63.0,0.0,0.0,0.0,2.125,7.0,0.04375,2
391,michael  schär ,ag2r citroën team,ag2r-citroen-team-2023,switzerland,1.98,78.0,geuensee,michael-schar,36.0,59.0,0.0,0.0,0.0,45.0,78.86792452830188,0.0,0.0,0.0,0.7627118644067796,129.0,0.0,0.0,0.0,148.0,66.91735537190083,0.0,0.0,0.0,1.1472868217054264,16.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,9.2,60.0,0.0,0.0,0.0,193.0,70.40425531914893,0.0,0.0,0.0,3.216666666666667,10.0,0.0490196078431372,2
392,clément  venturini ,ag2r citroën team,ag2r-citroen-team-2023,france,1.65,60.0,villeurbanne,clement-venturini,29.0,40.0,0.0,0.0,12.0,245.0,25.675,0.0,0.0,0.3,6.125,101.0,0.0,2.0,14.0,343.0,66.67368421052632,0.0,0.0198019801980198,0.1386138613861386,3.396039603960396,11.0,0.0,0.0,0.0,0.0,115.72727272727272,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,9.5,38.0,0.0,1.0,7.0,375.0,28.205882352941178,0.0,0.0263157894736842,0.1842105263157894,9.86842105263158,6.0,0.0394736842105263,2
393,aurélien  paret-peintre ,ag2r citroën team,ag2r-citroen-team-2023,france,1.84,64.0,annemasse,aurelien-paret-peintre,27.0,25.0,0.0,0.0,0.0,2.0,50.8,0.0,0.0,0.0,0.08,127.0,1.0,2.0,8.0,463.0,40.58196721311475,0.0078740157480314,0.0157480314960629,0.0629921259842519,3.645669291338583,14.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,403.0,0.0,0.0,0.2,40.3,47.0,1.0,2.0,4.0,419.0,41.0,0.0212765957446808,0.0425531914893617,0.0851063829787234,8.914893617021276,4.0,0.0240963855421686,2
394,dorian  godon ,ag2r citroën team,ag2r-citroen-team-2023,france,1.9,73.0,vitry-sur-seine,dorian-godon,26.0,41.0,0.0,0.0,3.0,70.0,61.026315789473685,0.0,0.0,0.073170731707317,1.7073170731707317,117.0,2.0,6.0,19.0,745.0,52.57017543859649,0.017094017094017,0.0512820512820512,0.1623931623931624,6.367521367521367,10.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,12.181818181818182,53.0,2.0,4.0,13.0,706.0,38.91666666666666,0.0377358490566037,0.0754716981132075,0.2452830188679245,13.320754716981131,7.0,0.0414201183431952,2
395,franck  bonnamour ,ag2r citroën team,ag2r-citroen-team-2023,france,1.8,70.0,lannion,franck-bonnamour,27.0,30.0,0.0,1.0,1.0,91.0,60.75,0.0,0.0333333333333333,0.0333333333333333,3.033333333333333,82.0,1.0,2.0,12.0,400.0,48.73333333333333,0.0121951219512195,0.024390243902439,0.1463414634146341,4.878048780487805,7.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,27.4,53.0,1.0,2.0,7.0,355.0,40.90909090909091,0.0188679245283018,0.0377358490566037,0.1320754716981132,6.69811320754717,9.0,0.0756302521008403,2
396,geoffrey  bouchard ,ag2r citroën team,ag2r-citroen-team-2023,france,1.78,63.0,dijon,geoffrey-bouchard,30.0,42.0,0.0,0.0,0.0,0.0,94.35714285714286,0.0,0.0,0.0,0.0,122.0,0.0,2.0,13.0,212.0,58.55,0.0,0.0163934426229508,0.1065573770491803,1.7377049180327868,16.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,368.0,0.0,0.0,0.0714285714285714,26.285714285714285,18.0,0.0,1.0,3.0,124.0,42.0,0.0,0.0555555555555555,0.1666666666666666,6.888888888888889,1.0,0.0055555555555555,2
397,larry  warbasse ,ag2r citroën team,ag2r-citroen-team-2023,united states,1.83,67.0,traverse city,lawrence-warbasse,32.0,33.0,0.0,0.0,0.0,0.0,54.45454545454545,0.0,0.0,0.0,0.0,124.0,0.0,0.0,1.0,151.0,54.7603305785124,0.0,0.0,0.0080645161290322,1.217741935483871,16.0,0.0,0.0,0.0,0.0,66.33333333333333,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,6.923076923076923,38.0,0.0,0.0,0.0,131.0,50.142857142857146,0.0,0.0,0.0,3.4473684210526314,3.0,0.0173410404624277,2
398,nans  peters ,ag2r citroën team,ag2r-citroen-team-2023,france,1.77,71.0,grenoble,nans-peters,28.0,44.0,0.0,0.0,0.0,0.0,72.68181818181819,0.0,0.0,0.0,0.0,149.0,3.0,4.0,10.0,583.0,63.26056338028169,0.0201342281879194,0.0268456375838926,0.0671140939597315,3.912751677852349,17.0,0.0,0.0,0.0,0.0,74.41176470588235,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,11.857142857142858,42.0,1.0,2.0,6.0,366.0,43.32432432432432,0.0238095238095238,0.0476190476190476,0.1428571428571428,8.714285714285714,7.0,0.0333333333333333,2
399,stan  dewulf ,ag2r citroën team,ag2r-citroen-team-2023,belgium,1.76,74.0,stavele,stan-dewulf,25.0,55.0,0.0,0.0,5.0,210.0,64.12,0.0,0.0,0.0909090909090909,3.8181818181818175,101.0,1.0,2.0,6.0,313.0,68.16842105263157,0.0099009900990099,0.0198019801980198,0.0594059405940594,3.099009900990099,11.0,0.0,0.0,0.0,0.0,76.63636363636364,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,13.142857142857142,70.0,1.0,2.0,6.0,487.0,50.31147540983606,0.0142857142857142,0.0285714285714285,0.0857142857142857,6.957142857142857,11.0,0.0658682634730539,2
400,damien  touzé ,ag2r citroën team,ag2r-citroen-team-2023,france,1.74,69.0,iville,damien-touze,26.0,49.0,0.0,0.0,0.0,110.0,48.19512195121951,0.0,0.0,0.0,2.2448979591836733,67.0,0.0,0.0,2.0,112.0,77.22222222222223,0.0,0.0,0.0298507462686567,1.671641791044776,7.0,0.0,0.0,0.0,0.0,60.42857142857143,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,9.166666666666666,53.0,0.0,0.0,2.0,207.0,47.07142857142857,0.0,0.0,0.0377358490566037,3.9056603773584895,11.0,0.089430894308943,2
401,lawrence  naesen ,ag2r citroën team,ag2r-citroen-team-2023,belgium,1.9,72.0,berlare,lawrence-naesen,30.0,50.0,0.0,0.0,7.0,272.0,35.41025641025641,0.0,0.0,0.14,5.44,68.0,0.0,0.0,3.0,115.0,91.864406779661,0.0,0.0,0.0441176470588235,1.6911764705882353,5.0,0.0,0.0,0.0,0.0,112.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,15.0,72.0,0.0,0.0,7.0,356.0,51.943396226415096,0.0,0.0,0.0972222222222222,4.944444444444445,20.0,0.1626016260162601,2
402,felix  gall ,ag2r citroën team,ag2r-citroen-team-2023,austria,1.78,66.0,nußdorf-debant,felix-gall,25.0,14.0,0.0,0.0,0.0,3.0,74.27272727272727,0.0,0.0,0.0,0.2142857142857142,56.0,0.0,0.0,5.0,115.0,59.723404255319146,0.0,0.0,0.0892857142857142,2.0535714285714284,7.0,0.0,0.0,0.0,0.0,64.71428571428571,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,23.5,24.0,0.0,0.0,3.0,105.0,60.083333333333336,0.0,0.0,0.125,4.375,11.0,0.1428571428571428,1
403,jaakko  hänninen ,ag2r citroën team,ag2r-citroen-team-2023,finland,1.77,60.0,ruokolahti,jaakko-hanninen,25.0,24.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,61.0,68.22619047619048,0.0,0.0,0.0108695652173913,0.6630434782608695,8.0,0.0,0.0,0.0,0.0,127.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,7.142857142857143,38.0,0.0,0.0,1.0,61.0,56.0,0.0,0.0,0.0263157894736842,1.605263157894737,6.0,0.048,2
404,clément  berthet ,ag2r citroën team,ag2r-citroen-team-2023,france,1.84,68.0,pierre bénite,clement-berthet,25.0,11.0,0.0,0.0,0.0,0.0,52.18181818181818,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,127.0,37.609756097560975,0.0,0.0,0.0,2.953488372093023,3.0,0.0,0.0,0.0,0.0,63.66666666666666,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,21.4,22.0,0.0,0.0,0.0,127.0,33.55,0.0,0.0,0.0,5.7727272727272725,2.0,0.0350877192982456,1
405,nicolas  prodhomme ,ag2r citroën team,ag2r-citroen-team-2023,france,1.74,62.0,l'aigle,nicolas-prodhomme,26.0,23.0,0.0,0.0,0.0,0.0,82.71428571428571,0.0,0.0,0.0,0.0,75.0,0.0,0.0,2.0,27.0,68.28378378378379,0.0,0.0,0.0266666666666666,0.36,8.0,0.0,0.0,0.0,0.0,114.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,14.0,25.0,0.0,0.0,0.0,12.0,51.81818181818182,0.0,0.0,0.0,0.48,3.0,0.0283018867924528,1
406,paul  lapeira ,ag2r citroën team,ag2r-citroen-team-2023,france,1.76,64.0,fougères,paul-lapeira,22.0,16.0,0.0,1.0,1.0,30.0,67.1875,0.0,0.0625,0.0625,1.875,30.0,0.0,0.0,1.0,67.0,60.59090909090909,0.0,0.0,0.0333333333333333,2.2333333333333334,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,1.0,67.0,54.85714285714285,0.0,0.0,0.037037037037037,2.4814814814814814,8.0,0.1666666666666666,1
407,alex  baudin ,ag2r citroën team,ag2r-citroen-team-2023,france,1.83,66.0,albertville,alex-baudin,21.0,7.0,0.0,0.0,0.0,8.0,72.42857142857143,0.0,0.0,0.0,1.1428571428571428,8.0,0.0,0.0,0.0,24.0,31.125,0.0,0.0,0.0,3.0,,,,,,,,,,,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,32.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,1
408,valentin  retailleau ,ag2r citroën team,ag2r-citroen-team-2023,france,1.81,64.0,limoges,valentin-retailleau,22.0,6.0,0.0,0.0,0.0,0.0,92.33333333333331,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,74.875,0.0,0.0,0.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,4.0,79.63636363636364,0.0,0.0,0.0,0.2,9.0,0.45,1
409,bastien  tronchon ,ag2r citroën team,ag2r-citroen-team-2023,france,1.85,72.0,chambéry,bastien-tronchon,20.0,3.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,3.0,53.0,0.0,0.0,0.0,0.6,3.0,0.6,1
410,valentin  paret-peintre ,ag2r citroën team,ag2r-citroen-team-2023,france,1.76,52.0,annemasse,valentin-paret-peintre,22.0,7.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,65.53333333333333,0.0,0.0,0.0,0.12,2.0,0.0,0.0,0.0,0.0,111.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.5,19.0,0.0,0.0,0.0,3.0,56.6,0.0,0.0,0.0,0.1578947368421052,9.0,0.2647058823529412,1
411,antoine  raugel ,ag2r citroën team,ag2r-citroen-team-2023,france,1.85,70.0,strasbourg,antoine-raugel,24.0,27.0,0.0,0.0,0.0,12.0,63.78260869565217,0.0,0.0,0.0,0.4444444444444444,30.0,0.0,0.0,0.0,11.0,85.96153846153847,0.0,0.0,0.0,0.3666666666666666,2.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.5,32.0,0.0,0.0,0.0,23.0,57.54166666666666,0.0,0.0,0.0,0.71875,8.0,0.1333333333333333,1
412,pierre  gautherat ,ag2r citroën team,ag2r-citroen-team-2023,france,1.77,70.0,colmar,pierre-gautherat,20.0,3.0,0.0,0.0,1.0,20.0,44.66666666666666,0.0,0.0,0.3333333333333333,6.666666666666667,5.0,0.0,0.0,1.0,25.0,46.75,0.0,0.0,0.2,5.0,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,2.0,45.0,45.85714285714285,0.0,0.0,0.25,5.625,1.0,0.125,1
413,diego  ulissi ,uae team emirates,uae-team-emirates-2023,italy,1.75,63.0,cecina,diego-ulissi,33.0,33.0,0.0,1.0,1.0,30.0,48.06060606060606,0.0,0.0303030303030303,0.0303030303030303,0.9090909090909092,161.0,3.0,11.0,41.0,1779.0,29.2987012987013,0.0186335403726708,0.0683229813664596,0.2546583850931677,11.049689440993788,16.0,0.0,0.0,0.0,2.0,36.0625,0.0,0.0,0.0,0.125,12.0,0.0,1.0,4.0,730.0,0.0,0.0833333333333333,0.3333333333333333,60.833333333333336,62.0,1.0,6.0,21.0,1418.0,20.98245614035088,0.0161290322580645,0.0967741935483871,0.3387096774193548,22.870967741935484,5.0,0.0238095238095238,0
414,tadej  pogačar ,uae team emirates,uae-team-emirates-2023,slovenia,1.76,66.0,klanec,tadej-pogacar,24.0,35.0,0.0,0.0,5.0,113.0,31.31428571428572,0.0,0.0,0.1428571428571428,3.2285714285714286,125.0,25.0,38.0,69.0,4817.0,13.092436974789916,0.2,0.304,0.552,38.536,14.0,2.0,5.0,12.0,530.0,5.785714285714286,0.1428571428571428,0.3571428571428571,0.8571428571428571,37.85714285714285,12.0,7.0,10.0,11.0,3190.0,0.5833333333333334,0.8333333333333334,0.9166666666666666,265.8333333333333,36.0,7.0,11.0,17.0,2655.0,15.3,0.1944444444444444,0.3055555555555556,0.4722222222222222,73.75,5.0,0.028735632183908,4
415,rafał  majka ,uae team emirates,uae-team-emirates-2023,poland,1.73,62.0,zegartowice,rafal-majka,33.0,42.0,0.0,0.0,1.0,2.0,81.39024390243902,0.0,0.0,0.0238095238095238,0.0476190476190476,137.0,1.0,2.0,16.0,509.0,39.0,0.0072992700729927,0.0145985401459854,0.1167883211678832,3.715328467153285,18.0,0.0,0.0,1.0,18.0,59.55555555555556,0.0,0.0,0.0555555555555555,1.0,13.0,0.0,0.0,5.0,801.0,0.0,0.0,0.3846153846153846,61.61538461538461,20.0,0.0,0.0,0.0,164.0,31.4,0.0,0.0,0.0,8.2,5.0,0.0253807106598984,0
416,adam  yates ,uae team emirates,uae-team-emirates-2023,great britain,1.73,58.0,bury,adam-yates,30.0,41.0,0.0,0.0,2.0,21.0,40.34146341463415,0.0,0.0,0.048780487804878,0.5121951219512195,127.0,4.0,17.0,51.0,1728.0,20.04237288135593,0.0314960629921259,0.1338582677165354,0.4015748031496063,13.606299212598426,15.0,0.0,0.0,5.0,42.0,21.4,0.0,0.0,0.3333333333333333,2.8,15.0,1.0,6.0,12.0,2255.0,0.0666666666666666,0.4,0.8,150.33333333333334,21.0,0.0,3.0,10.0,902.0,10.4375,0.0,0.1428571428571428,0.4761904761904761,42.95238095238095,7.0,0.0382513661202185,0
417,tim  wellens ,uae team emirates,uae-team-emirates-2023,belgium,1.82,71.0,sint-truiden,tim-wellens,31.0,37.0,0.0,1.0,3.0,185.0,68.69444444444444,0.0,0.027027027027027,0.081081081081081,5.0,129.0,4.0,7.0,24.0,1218.0,51.53508771929825,0.0310077519379844,0.0542635658914728,0.1860465116279069,9.44186046511628,10.0,0.0,0.0,1.0,1.0,45.4,0.0,0.0,0.1,0.1,8.0,0.0,1.0,4.0,588.0,0.0,0.125,0.5,73.5,73.0,1.0,5.0,18.0,1176.0,31.35,0.0136986301369863,0.0684931506849315,0.2465753424657534,16.10958904109589,12.0,0.0681818181818181,0
418,matteo  trentin ,uae team emirates,uae-team-emirates-2023,italy,1.79,74.0,borgo valsugana,matteo-trentin,33.0,57.0,1.0,6.0,22.0,1083.0,30.48076923076923,0.0175438596491228,0.1052631578947368,0.3859649122807017,19.0,111.0,3.0,14.0,40.0,1861.0,47.51485148514851,0.027027027027027,0.1261261261261261,0.3603603603603603,16.765765765765767,9.0,0.0,0.0,1.0,1.0,77.77777777777777,0.0,0.0,0.1111111111111111,0.1111111111111111,7.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,17.285714285714285,74.0,3.0,10.0,31.0,2243.0,21.62903225806452,0.0405405405405405,0.1351351351351351,0.4189189189189189,30.31081081081081,11.0,0.0621468926553672,3
419,pascal  ackermann ,uae team emirates,uae-team-emirates-2023,germany,1.8,78.0,kandel,pascal-ackermann,29.0,73.0,10.0,28.0,42.0,2113.0,22.95,0.136986301369863,0.3835616438356164,0.5753424657534246,28.945205479452056,77.0,5.0,9.0,14.0,823.0,97.26470588235294,0.0649350649350649,0.1168831168831168,0.1818181818181818,10.688311688311687,10.0,0.0,0.0,0.0,0.0,110.5,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,9.444444444444445,53.0,6.0,12.0,20.0,1741.0,32.529411764705884,0.1132075471698113,0.2264150943396226,0.3773584905660377,32.84905660377358,20.0,0.125,3
420,george  bennett ,uae team emirates,uae-team-emirates-2023,new zealand,1.8,58.0,nelson,george-bennett,32.0,42.0,0.0,0.0,0.0,0.0,80.52380952380952,0.0,0.0,0.0,0.0,154.0,1.0,4.0,14.0,613.0,42.94366197183098,0.0064935064935064,0.0259740259740259,0.0909090909090909,3.98051948051948,16.0,0.0,0.0,0.0,10.0,68.0625,0.0,0.0,0.0,0.625,15.0,0.0,0.0,2.0,820.0,0.0,0.0,0.1333333333333333,54.66666666666666,25.0,1.0,2.0,4.0,474.0,38.8235294117647,0.04,0.08,0.16,18.96,8.0,0.0377358490566037,2
